monster	*index	hirelingAlternateVoice	*monster name	calc1	*calc1 desc	calc2	*calc2 desc	calc3	*calc3 desc	calc4	*calc4 desc	calc5	*calc5 desc	consumestat1	consumepar1	consumecalc1	consumestat2	consumepar2	consumecalc2	consumestat3	consumepar3	consumecalc3	consumestat4	consumepar4	consumecalc4	consumestat5	consumepar5	consumecalc5	numunderlingcalc	bindchancecalc	BoundStat1	BoundCalc1	BoundStat2	BoundCalc2	BoundStat3	BoundCalc3	BoundStat4	BoundCalc4	BoundStat5	BoundCalc5
baboon8	667		Temple Guard	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					strength		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman1	53		Moon Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman2	54		Night Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman3	55		Blood Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman4	56		Hell Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman5	57		Death Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman6	586		Moon Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman7	587		Night Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman8	588		Hell Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman9	589		Blood Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
goatman10	590		Death Clan	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fallenshaman1	58		Fallen Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energy		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fallenshaman2	59		Carver Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energy		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fallenshaman3	60		Devilkin Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energy		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fallenshaman4	61		Dark Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energy		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fallenshaman5	62		Warped Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energy		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fallenshaman6	646		Carver Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energy		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fallenshaman7	647		Devilkin Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energy		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fallenshaman8	648		Dark Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energy		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
quillrat1	63		Quill Rat	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					dexterity		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
quillrat2	64		Spike Fiend	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					dexterity		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
quillrat3	65		Thorn Beast	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					dexterity		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
quillrat4	66		Razor Spine	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					dexterity		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
quillrat5	67		Bush Barb	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					dexterity		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
quillrat6	606		Quill Rat	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					dexterity		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
quillrat7	607		Spike Fiend	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					dexterity		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
quillrat8	608		Razor Spine	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					dexterity		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandmaggot1	68		Sand Maggot	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_poisonlengthresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandmaggot2	69		Rock Worm	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_poisonlengthresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandmaggot3	70		Devourer	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_poisonlengthresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandmaggot4	71		Giant Lamprey	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_poisonlengthresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandmaggot5	72		Blood Maggot	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_poisonlengthresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandmaggot6	680		Blood Maggot	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_poisonlengthresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandmaggot7	883		Blood Maggot	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_poisonlengthresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper1	73		Tomb Viper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper2	74		Claw Viper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper3	75		Salamander	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper4	76		Pit Viper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper5	77		Serpent Magus	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper6	595		Claw Viper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper7	596		Pit Viper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper8	597		Salamander	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper9	598		Tomb Viper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
clawviper10	599		Serpent Magus	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandleaper1	78		Sand Leaper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					maxhp		(sksrc('Consume'.lvl)*2+20)*256*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandleaper2	79		Cave Leaper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					maxhp		(sksrc('Consume'.lvl)*2+20)*256*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandleaper3	80		Tomb Creeper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					maxhp		(sksrc('Consume'.lvl)*2+20)*256*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandleaper4	81		Tree Lurker	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					maxhp		(sksrc('Consume'.lvl)*2+20)*256*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandleaper5	82		Cliff Lurker	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					maxhp		(sksrc('Consume'.lvl)*2+20)*256*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandleaper6	630		Cave Leaper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					maxhp		(sksrc('Consume'.lvl)*2+20)*256*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
sandleaper7	631		Tomb Creeper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					maxhp		(sksrc('Consume'.lvl)*2+20)*256*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
pantherwoman1	83		Huntress	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_pierce		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
pantherwoman2	84		Saber Cat	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_pierce		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
pantherwoman3	85		Night Tiger	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_pierce		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
pantherwoman4	86		Hell Cat	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_pierce		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
pantherwoman5	628		Huntress	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_pierce		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
pantherwoman6	629		Saber Cat	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_pierce		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
swarm1	87		Itchies	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_dodge		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	passive_avoid		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	passive_evade		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
swarm2	88		Black Locusts	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_dodge		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	passive_avoid		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	passive_evade		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
swarm3	89		Plague Bugs	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_dodge		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	passive_avoid		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	passive_evade		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
